id,membercount,Name,Engagement % (Last 30 Days),Activity Score (Last 30 Days),Installed Date,Category
2da925d8-22e8-4b16-8b1a-1dee31b393dd,317,💜pyaar tune kya kiye- zing💜,0,0,43960,Entertainment
2e07a157-ea99-491b-8355-a771638d5171,7015,Franchise Business / Startups Opportunities India,0,0,43899,Business-Brand
2e2ec774-37f2-4fcd-b617-0188100a6fa3,1378,MOI - DELHI & NCR Moms,6.146059291,20.25,43993,Parenting
2e3eaff3-67d7-4b5a-9343-931fac7ffb06,10095,Prasad tech in Telugu_FC,15.73494918,6.285067873,44042,Learning & Education
2f972d59-88cc-498f-98b6-70e4c6b3a2fe,8970,SuperMOMS and SuperDADS,0.044642857,3,43781,Parenting
2f9e5068-cedb-4e63-a5f2-dc35f3b2f8d0,3140,Global Rules of Success (G.R.O.S),2.261146497,3.733333333,44024,Learning & Education
2fcc7011-4337-4870-a46b-439f883ce6a2,371,Yashika Army,0,0,43925,Entertainment
3012e684-7950-446e-a8a2-52a2ad73fb3e,2922,Ladies Dream Team(Delhi Moms),0,0,43889,Parenting
303d2c57-ffb4-41c4-beea-139a4fb12d4e,1774,96 KULI MARATHA matrimony group,1.068616423,0.266666667,43925,Relationships & Identity
305d775b-23b6-42eb-b9fd-4d6a95c1e613,1015,Tech V/s CID Jokes,0,0,43893,Humor
3070f362-8c92-4188-aa06-a665eee3aba9,60,NA,0,0,01-09-2019,NA
30996ad2-d0f2-48f1-8436-06670854ee85,47614,IBPS PO Preparation,1.702288632,9.253164557,43964,Learning & Education
1c7bec90-674b-44ed-b015-19fda093fcd2,92899,தேடுதல் தொழில் முனைவோர் - Theduthal Entrepreneurs,3.466885232,0.840112994,44036,Buy & Sell
1ca6eaaa-b8c6-4004-a3c3-1a8b69bd87d7,1213,SP Alum-Student Network,0,0,43907,Learning & Education
1cb449e2-f2a9-42cd-8108-4730dfe9d159,2899,Divine Remedies by Earth Angels,28.56157296,20.78947368,43970,Business-Brand
1d11bd5d-d643-45cd-a2e5-af53bad6ce53,756,दो पल,0,0,43918,Other
1e4f28b0-73d5-4389-ba8b-7c25635daad0,78373,"Mom's lifestyle, beauty and health tips",465.5590161,99.03605572,43777,"Lifestyle, Beauty & Makeup"
1ea162fa-5b2d-4678-b10d-abf7fca4de31,4095,Rock Bull media,0,0,43902,Entertainment
1f2d3a0d-3f80-41c6-aa1e-ee0acd533217,79,NA,0,0,01-09-2019,NA
22603da3-90d7-4af6-9317-33e25c608b86,1746,Tete a Tete with Nripen Ganguly,0,0,43907,Entertainment
22800bff-7eee-4313-ab98-94c07ed86c41,57,NA,0,0,01-09-2019,NA
22be6ddc-c150-4b9a-861b-96ee396852a0,131,NA,0,0,01-09-2019,NA
22c7de46-e730-480a-86e0-89369c61e264,19217,SRI SHIRDI SAI BABA DEVOTEES,0,0,43848,Faith & Spirituality
2331373f-311f-4d24-ac3f-ea2be5b7c1f1,9288,Timeless Designs By  Amber Dodge,0,0,43921,"Lifestyle, Beauty & Makeup"
2346f936-63ef-4fba-aade-f4b4ebeacae6,1297,Stafford Boot Camp Done For You Meals - No Membership Needed,0,0,43924,Fitness & Health
23595153-d8f8-42b1-98b9-306b42682f80,7657,SuPeR LaDy BuGs🐞💄🎊❤️👩‍❤️‍👩,428.847879,37.59630911,43997,Entertainment
2359eaeb-c3b1-43b4-aac2-e8648d6de583,93,NA,0,0,01-09-2019,NA
23779b67-7f4f-4542-8b92-e42c8688cd0c,3579,WINGS,218.9301552,5.071483474,44002,Learning & Education
23b97547-416a-48c2-928c-4c26949a206c,3960,URPATHI ULAGAM- உற்பத்திஉலகம்,0,0,43896,Buy & Sell
23ef865a-77ae-4dee-9c8a-ff967f3f80a1,272,Study Related Questions and Answers,1.470588235,0.333333333,44015,Learning & Education
2428ecb3-4b6e-4958-a421-83e642e27b93,264,Profitabull,0,0,43894,Other
24e77e7f-0167-4cd6-a1af-48b02b52609f,211,NA,0,0,01-09-2019,NA
2500528d-cfd7-4bda-9b37-f276acf56f19,91293,POCO Global,0.171325023,6.428571429,44040,Business-Brand
25119e28-a0a3-480f-a55f-5624d05996ac,61,NA,0,0,01-09-2019,NA
2551b84e-a599-4e8c-a125-4a9495b40c0d,799,BlEaVe In TrUe LoVe....???,0,0,44027,Entertainment
25837bd9-6f3f-4114-b5f9-3464f0086199,377,Stafford Boot Camp Success Challenges,0,0,43924,Fitness & Health
258a5fe6-004d-4af3-843c-b648b6191e35,282,Punjab PCS Examlife,47.3015873,0.552083333,44019,Learning & Education
25af9a1a-48c9-440f-ba6a-afae6ed84fdd,54,NA,0,0,01-09-2019,NA
25b21c75-74ad-4195-9c02-42d0bb793709,518831,फेसबुक आयुर्वेदिक रोगों का इलाज,3.480902259,92.09278351,43991,Fitness & Health
266515f3-b9bc-44f5-a345-f313da7f2ed5,8738,Aмαzιηg Wσℓ∂s σғ Pнσтσgяαρнү,0,0,43985,Hobbies & Interests
2670dc04-2fbd-43f9-aadc-18bd04274f17,1115,Junior Master Chefs,322.6065969,16.51091703,44028,Cooking & Recipes
312b3f5b-0d30-46ac-8668-e69076ea75b0,631,Both Sides Now TV Community,0,0,43914,Medical & Mental Health
31b0d830-213c-4699-9563-b4bca76381e3,70,NA,0,0,01-09-2019,NA
322530f7-7076-4f25-a984-d33ee54d7df7,4801,New India Marketplace (OyeDekh.com),13.16392418,0.024311183,43987,Neighborhood/Local Groups
324502c9-dc70-4c9f-b1be-85ae3c1d9781,4447,AQA A Level Psychology Teachers,219.3237797,46.54854369,43959,Learning & Education
3247b256-0f93-40d2-99bb-42cfce243346,77,NA,0,0,01-09-2019,NA
32f562b4-e125-4430-8fbd-0777aeda44ec,770,FAMOUS FIGURES,0.12987013,0,43917,Entertainment
32f9215c-3912-4e59-a775-4e1c421ec387,62,NA,0,0,01-09-2019,NA
33427db7-22ce-4d16-8333-909d3f03bc3c,464,Doctors' Only,0,0,43972,Medical & Mental Health
33c1325d-49c0-40ad-a4e7-86869101c09b,888,Fertility & IVF Support Group,13.11827957,5.421052632,43815,Medical & Mental Health
342a4f3f-03aa-4478-8b35-1a31d3bd6b8f,1037,Moms Club,0,0,43961,Parenting
34c32d91-ddbf-4f98-bc24-ad90f8b14182,80,NA,0,0,01-09-2019,NA
34e7ba7e-9102-4a28-a1bd-f120d004918e,121,NA,0,0,01-09-2019,NA
34ea9e9d-bf4d-430a-ba64-d048e5c20c41,9241,khatu Shyamji ( मेरे श्याम का दरबार ),533.8707932,84.50259965,43981,Faith & Spirituality
352fbb1b-ff1f-42c7-9f69-2cc9ca7a1123,234,NA,0,0,01-09-2019,NA
35505b57-0010-4529-86cc-98ae2808fa25,1325,Current Affairs Quiz Computation  2020,0,0,43895,Learning & Education
357105c3-2a11-4c96-b855-22ef2ef136f1,1241,High Noon Official Group,0,0,43928,Hobbies & Interests
35aa4d6e-7940-4189-906a-e3211cefc7bc,1620,She - All I Am Is Me,0,0,43924,Others
35e75dc8-9814-48ee-8bf2-7a18aff80b27,243,NA,0,0,01-09-2019,NA
35f18d10-c08c-4897-b815-53ba6e7484bc,124,NA,0,0,01-09-2019,NA
361b2d5b-9703-42c8-a62b-5be5ea526fdd,9624,Worldwide Mommies Ghap Shap,139.5452658,29.61731207,43871,Parenting
36334af8-7fb5-45f1-a80a-6eb17c07705a,2819,Seoul | Girl Gone International,0,0,43872,Travel
368b83b1-320f-49c2-885e-3e97f3469846,1825,STINGBAAZ OFFICIAL,17.5890411,1.609756098,43986,Politics
373899e9-884d-4965-906c-1e50d7c6ebab,66,NA,0,0,01-09-2019,NA
3763e2e2-b1a6-4544-b727-06a514f4e896,59012,Baby Food and Kids Recipes (GKFoodDiary),1.230258253,5.205128205,43844,Parenting
3795b1fc-a384-43ae-ac00-7f3ce83bed86,655,JThouse Workshop RESULTS,20.03058104,7.733333333,44012,Hobbies & Interests
3895f727-628f-4ca9-85ef-3b8dbee33682,268,Only You Can Make Me Happy When I Am Sad 😊😊,0,0,43847,NA
389cc2aa-3c93-4236-a542-0c5d6d0dbadf,6109,Argentinos en USA,0,0,43927,Neighborhood/Local Groups
38c98e7d-3bdb-46bc-bae0-ef1977b44bf7,1108,BLU Cell Phones | BLU/BOLD Mobiles Community Support Forum,32.3633157,7.340909091,44030,Others
38ec4efb-7408-4e46-a8d8-a6cb6138d81d,184,NA,0,0,01-09-2019,NA
3905add9-7db8-47b2-9bb0-6e5e415234d4,342,BIJNOR | बिजनोर,0,0,43889,Neighborhood/Local Groups
392d6821-b4c7-4be5-a113-9079dee95b93,60,NA,0,0,01-09-2019,NA
39546ae6-fd7d-40c4-af7f-0f6c3436094f,108,NA,0,0,01-09-2019,NA
39633046-2141-4bf6-b5bd-73276e8c6ef8,1950,Indian Startups & Entrepreneurs,3.397565923,0.264150943,43894,Business-Brand
399da910-d40f-412c-b129-2f25fb879466,243,NA,0,0,01-09-2019,NA
39af6cfc-f4f7-4bd7-ba55-ce2fa833d379,534448,Rohit Sardana and Sudhir Chaudhary Fan Club,0,0,43853,Politics
3a0b9c72-ce6b-4904-b4e3-194c462723f1,15463,Work From Home INDIA,0,0,43957,Jobs & Careers
3a5cb4a4-d2e9-43e5-93fb-713d8eba53ab,2474,Haryana News Update(हमारा हरियाणा),133.4887335,8.491712707,43921,Neighborhood/Local Groups
3a9047f3-53a8-42cb-9069-1a1269b54014,217,NA,0,0,01-09-2019,NA
3b163ed0-6ff0-4ed2-a327-7fb2090ef37c,216,NA,0,0,01-09-2019,NA
3b4f7660-9c30-4455-9102-11c3b7ea5b7c,145,NA,0,0,01-09-2019,NA
3b602cba-5f06-4c4a-916c-4aa4ba009480,12013,Spark in the Dark Traverse City,77.92983329,11.17098446,44047,Others
3b7c9cdb-b454-4ad6-98b6-b4a427b413c5,852,जय राजपुताना संघ चम्बल संभाग,0,0,43891,Politics
3bb6622a-b250-41ca-97a0-ab755f97b2fd,4019,Breaking News in Hindi,6.39246779,1.080645161,43995,Politics
3bec919c-1d9f-4ac3-a821-4b4091c9f619,89,NA,0,0,01-09-2019,NA
3c44483a-5e5d-418a-a48b-85f1e818d86a,362,युवा आवाज़ परिषद नौरोजाबाद,2.209944751,7,43936,Entertainment
3cfeff22-85b0-460c-ab3f-4927cfa03894,7319,Nagpur's Online HUB,8.225167373,0.118959108,43977,Neighborhood/Local Groups
3d59efa4-a8f7-4ac9-90df-cab991701c03,187,NA,0,0,01-09-2019,NA
3defc582-0f8a-46fb-b11e-8bd3dc5723c7,533,Edexcel A Level Psychology Teachers,10.4283054,6,43959,Learning & Education
3e9061f3-1ed0-495f-ba42-8643429dfc58,21012,"Delhi, India: Adventure travel, adventure activities, trekking, sports",1.864735671,2.152,43992,Travel
3e929ddf-6965-4aa9-a89a-e2de6c3c3cb8,252,Mom's Corner,0,0,43902,Other
3eab4ecf-14f0-490b-8fcc-488feb7fbe41,64,NA,0,0,01-09-2019,NA
3f75a05a-61c2-443f-883e-fedc002422bd,718,Malappuram Club മലപ്പുറം ജില്ലക്കാര്‍,0,0,43993,Neighborhood/Local Groups
3fa1549f-ee22-4bd4-8639-a63f2988d1e8,1215,༺✤গল্পের আসর ✤༺,0,0,43903,Entertainment
3fb5da83-bc97-409b-baf7-b9f5eef02043,491,Teledermatology : challenges and updates,1.629327902,0.6,43987,Medical & Mental Health
3fc5908f-91b1-4a03-8bc0-38a8ed285294,1076,ज्ञान का फंडा।।।,0,0,43978,Learning & Education
3fe9fc28-ffed-4e00-962c-cb993c01f932,1883,Bluecoats Alumni,0,0,43917,Neighborhood/Local Groups
3ff94b0c-db90-446a-8829-11f183583848,179,NA,0,0,01-09-2019,NA
401b30c0-60b9-4f64-a497-f1f004f6c46f,80,NA,0,0,01-09-2019,NA
4106a02b-5c49-4990-a5b1-99f56bc5325e,14316,Indian Women's Club,12.14026264,51.66666667,43967,Neighborhood/Local Groups
410d16ed-d0fd-486e-b5d2-0c47d7bb9c23,70,NA,0,0,01-09-2019,NA
41fb2293-a7a8-40f5-af7d-c83038e52e5b,2661,"Himachal: Outdoor travel and activities/sports, trekking, travelling",4.116766467,0.527777778,43992,Travel
42586404-77e4-45db-9019-e367e595d23a,6966,Pachforon - A foodies glamour,0,0,43858,Food & Drink
429d6d89-5b84-41ed-bd25-0d88e5d1eca4,2556,Baba Jackson 2020 Fans Club,0,0,43916,Entertainment
42b725a4-37e7-41da-83e4-ed823a004c89,404,SARKARI NAUKARI TIMES,49.00990099,12.2,43973,Job Groups
42c792b6-148a-4df3-985a-c0e404f9b27e,553,Sarah Galloway Missing from AZ by MPCN,0,0,43919,Entertainment
267dd934-3d8f-48b7-a110-37325d7ad69c,624,Real Estate Business Hub,0,0,43955,Other
26847bfc-f861-49bc-8c11-4deb14119e70,109,NA,0,0,01-09-2019,NA
268a5320-f011-41d4-9a80-85242fb8dac4,889,Chin News Group,0,0,43906,Entertainment
26dfd60c-c99b-4233-a86d-e332d26c6657,1039,CUTE LOVE,0,0,43976,Entertainment
273fc39d-ca6c-4bbd-9651-ecdf2d73c323,114,NA,0,0,01-09-2019,NA
278619b9-7577-404e-ad72-1fdb03415ab2,106,NA,0,0,01-09-2019,NA
27e81ab2-31d2-41e9-9a7d-448c6c27990c,599,offers guru,0,0,43916,Other
28113937-35f9-4b02-8273-dfdb41ba75c5,38387,NA,0,0,01-09-2019,NA
2837aead-180a-4c28-878f-d4f0fcf9c77b,32488,भारत का किसान - Indian Farmer,0,0,43907,Others
29732c7e-8ae0-49d8-85c7-ed02f214e291,93594,Delhi Wholesale Bazaar,0.995173621,3.017241379,43990,Neighborhood/Local Groups
29a04023-0432-457d-af3d-7aa6be82d2b1,80,NA,0,0,01-09-2019,NA
2a1843cb-d44c-47db-b240-5432bab4bd87,156,NA,0,0,01-09-2019,NA
2a56c713-1747-4cbc-8932-17e7c4340ef4,104,NA,0,0,01-09-2019,NA
2a6f6188-bb8f-438e-869b-f1d7feedb82c,16611,Build Your Business: Brick by Brick,0,0,43927,Learning & Education
2ab106c3-18c8-480a-ab30-db0cced505f9,71,NA,0,0,01-09-2019,NA
2ab3c32e-e79f-4a8c-a7b8-08f8efd707ec,393,B2b Travel Agent Only,3.053435115,0,43993,NA
2af50c4c-0d51-4448-a9e0-e3d386c5d7e7,358,United Forum of National Tourism (UFNT),84.53038674,2.477272727,44005,Travel
2b139dc9-6541-4ffa-99c9-293729b58c0c,73074,NA,0,0,01-09-2019,NA
2b228249-3188-442b-a0fb-3f0b4c80430c,275,Home Based Working Females,109.4218415,0.502941176,44005,Hobbies & Interests
2b615c6f-8b0d-4abb-bbac-6bd5c3054c37,54,NA,0,0,01-09-2019,NA
2bae144a-5e7e-4b29-aa5a-ede64de9ba89,93,NA,0,0,01-09-2019,NA
2bcc60d2-54d8-467a-ab7c-1cc9e7da5188,92288,Kids' learning and Milestones( 3-7 Years),395.9013748,84.70610154,43777,Parenting
431d6221-a618-43e1-b004-0315f0d1ccc6,4738,Stockholm | Girl Gone International,0,0,43872,Travel
43868f95-2440-4d33-ba0e-28fdad6ce4b8,325,Immediate action against India's environmental crisis,165.9509202,1.988950276,43999,Other
43a3ea1a-abc7-4348-9e0e-e4e556f6feac,306,Web Designing and Development,1.633986928,4,43975,Learning & Education
440e878e-2219-4f54-8f13-085ae1132bb3,718,Alwar Cycling Club,22.53129346,6.714285714,44045,Fitness & Health
4430a09c-7398-46a7-8cfd-2e4b62fb26b0,52,NA,0,0,01-09-2019,NA
448dd6e6-91e8-470c-b27f-2fe2595fca81,956,Steps Toward Change: Golden World: Ur Problems Our Solutions: Dreamxro Org.,0,0,43994,Learning & Education
44b329f1-0a1b-4bb9-82da-9d718a738697,65,NA,0,0,01-09-2019,NA
45291bb4-afc4-43bb-a04b-541a5a4e769d,1119,Formula Feeding Moms of India,0,0,43868,Parenting
4534d2d6-6009-43e8-8249-d99ac54767bc,6672,"Manish Nagar,Somalwada,Nagpur",0,0,43932,Neighborhood/Local Groups
45b45bbf-ad6c-46e8-adbc-7d520bd61cca,377,FRB Trolls  🇮🇳,0,0,43910,Entertainment
45e59888-668b-44de-8052-be768355acab,7934,🍁Mohabbatein🍁,1.337370679,4.3,43895,Entertainment
463e0065-2596-4f31-9e37-835561ee3348,2831,Kota Rajasthan,20.33137729,4.166666667,43991,Entertainment
4681241c-ba45-4b71-9228-5b68bc533a82,165,NA,0,0,01-09-2019,NA
46b4e368-e2a2-4e16-a9b1-0fe2bdd644d7,1556,❤️বন্ধু চল❤️,0,0,43919,Neighborhood/Local Groups
46d23b17-2978-4843-bc21-3ab0d275ed81,135,NA,0,0,01-09-2019,NA
47627aa1-b091-4a7e-b25a-e815ec09e4c7,16695,Gurgaon Fitness Enthusiasts,0,0,43841,Fitness & Health
47d5d8c8-c3a9-4731-a842-1a6f54d6b10c,87,NA,0,0,01-09-2019,NA
47faa68c-66f7-4bed-894a-99fb50beeac9,149,NA,0,0,01-09-2019,NA
48060b6a-5633-4193-9e66-a3430b79b2ab,2837,Capture The Moment,623.7344955,13.07413011,44027,Entertainment
48394701-fb61-47b3-bb17-2265eaf72e68,1823,INDIAN WHOLESALE BAZAAR,29.99452655,0.116089613,44033,"Lifestyle, Beauty & Makeup"
483dcccc-af89-4ba6-94cb-6052a552c1de,242,NA,0,0,01-09-2019,NA
486e4549-a9af-4bb9-91bb-d360ed55a7a5,95,NA,0,0,01-09-2019,NA
48743ece-6725-4e55-b238-a5859aa0c361,8713,krushisamrat,0.263973373,1.875,44034,Learning & Education
4878bf37-237f-46dd-8a0b-0ffc223e08e6,61,NA,0,0,01-09-2019,NA
4898440b-6031-47c0-8bea-87f557d77769,7463,A Homeschooling Mom,127.907273,7.656896552,44035,Parenting
49107514-9179-443e-bf23-4d059aed3742,79,NA,0,0,01-09-2019,NA
491b4ccd-d09e-4edc-acf7-0fea2b3dd5a7,65,NA,0,0,01-09-2019,NA
4944346d-4e79-4ccd-8ac5-39aa6af31836,16823,SLP Private Practice Beginners,0,0,43929,Jobs & Careers
4948bd4c-9a92-4426-b56b-598cded30546,7476,Dearborn.org,0,0,43910,Business-Brand
4a4b6cd7-2619-4d31-b57e-4d5e3f17492a,51,NA,0,0,01-09-2019,NA
4a642adf-7030-43f6-86db-e4c59d456a7f,195,NA,0,0,01-09-2019,NA
4a77c418-1787-41b1-b2db-c9a96435ad56,132,NA,0,0,01-09-2019,NA
4ab75196-496d-4ed8-982d-ced4ec161b4f,11081,FB Twitter Like follow increased ☑️,0,0,43892,Others
4b3f0961-22d6-4893-b9c2-e9d781aab543,560,WORLD MALAYALI CLUB|വേൾഡ്  മലയാളി ക്ലബ്,0,0,43999,NA
4b8234a9-8556-4b87-b967-4d245a55cd6f,465722,தமிழ் டாக்டர்/Tamil Doctor.,0,0,43855,Medical & Mental Health
4b8544a8-9674-4a52-80b5-902c96c6e974,20159,Ayurvedic Remedies,0.252763047,0,43815,Medical & Mental Health
2be3969c-88ce-4d2a-ac5d-cb9bec282a96,92,NA,0,0,01-09-2019,NA
2c038f70-b7e8-4c0c-af58-b7399c7e7823,1882,Friends Food & Fun,19.93637328,0.898989899,44028,Fitness & Health
2c0a922b-8acf-4683-8dfd-a8f4beb30830,3328,PUBG INDIA,0,0,43911,Sports & Gaming
2c20176e-6957-4bf6-915b-178406399eb0,3062,GOOD TIMES,16.03527106,0.258974359,44038,Others
2c4ad8fc-5753-41ed-af9c-73bf9e11384a,488,What happened bro?,0,0,43899,NA
2c6cbf1e-7f3f-481c-b845-1d1e1b4425d4,219,Apki Dost Supriya,204.2296073,15.9,44047,Entertainment
2cd41312-b669-469f-9b34-5cbb79d69286,189,NA,0,0,01-09-2019,NA
2cf88956-1b7d-44d2-bdc1-ab7e5f00b584,173,NA,0,0,01-09-2019,NA
2d76af12-58ca-4e27-826f-7be00099c4a1,690,Beta Tester,0,0,43917,Fitness & Health
2d7be7c6-fe8b-48de-b6b4-095dfa7332a6,24261,अपना अलीगढ़ (Apna Aligarh),244.7451641,23.09745249,44012,Neighborhood/Local Groups
2db85c39-063f-40cd-a165-d77ee922df4a,4396,Btech Gyan,1.889799636,1.243243243,43995,Entertainment
2e17c4ed-9d9a-44e3-bd94-7a790c2fd2d4,1003,D For DANCE (Promote Your DANCE Here),0,0,43971,Entertainment
2ef83442-6c61-412d-bc97-25ca3a7ee813,192,NA,0,0,01-09-2019,NA
2f389c04-b9c1-45c5-b7f4-0229ebe421d7,201,NA,0,0,01-09-2019,NA
2f6a1817-1abb-474b-b81c-fe55070b8edd,273,"Aarohana - We hear you, very well",6.95970696,2.8,44042,Entertainment
2fee18a3-5d69-452b-9d08-947f099675fd,93,NA,0,0,01-09-2019,NA
30e89e05-b4ca-4ba9-ada0-83e8c9796d88,125,NA,0,0,01-09-2019,NA
3197ccc2-3088-4679-91e7-4ea99f28746a,41263,Medical case consultation,7.231341339,7.798270893,44032,Learning & Education
31aaf38a-4d26-4be0-b623-cacea9d870d9,55,NA,0,0,01-09-2019,NA
32418f32-d955-4e94-85c6-6c5515c00212,35342,Gurgaon Food Freak,0,0,43845,Food & Drink
32d0150e-bea5-4057-8382-0b8d8722740d,130,NA,0,0,01-09-2019,NA
333cd83e-d96c-46fa-9149-1954c618e0e2,2624,India Startup Jobs,0,0,43917,Jobs & Careers
33d9ffa0-a864-4b6d-9062-f288fcd21f63,68,NA,0,0,01-09-2019,NA
343d44d6-b218-420a-8c4c-79ab1a9996fe,32308,Surat,1.009475444,14.52380952,43990,Neighborhood/Local Groups
345b5466-b69c-4e30-8352-73cfdf7fc3e0,1426,Dinner For A Dollar,0,0,43917,Cooking & Recipes
34774840-6f13-4dde-9121-cedc41da927a,673,The Successful Private Practice,0,0,43929,Job Groups
34d603ef-f791-4709-8902-37a862c36db2,684,Pennsylvania Democratic Politics,0,0,43920,NA
4b9520a1-ce8f-4bc9-a5fd-b64700af9dd7,30329,Plodovi zemlje🚜,0,0,43894,Neighborhood/Local Groups
4bd22642-0e0d-4c15-a045-eec215a7a1a4,152,NA,0,0,01-09-2019,NA
4bed30e3-fc38-4e24-8255-5fa7e48421ce,12132,Fashion Street India,0,0,43910,"Lifestyle, Beauty & Makeup"
4c1349d9-e9e0-468f-8b59-b6d81192c930,310,The Football Factory,0,0,43913,Sports & Gaming
4c3d11c1-6e4c-49e3-91db-721170ddcde4,102,NA,0,0,01-09-2019,NA
4c7cc4b1-f569-4468-add1-5163719e5179,176,NA,0,0,01-09-2019,NA
4d5eb5e2-c4d1-4363-9883-c5ac9c9c89dd,4996,Meenu's Collections,0,0,43892,"Lifestyle, Beauty & Makeup"
4db18892-1617-4eb2-966e-f146331480dd,56,NA,0,0,01-09-2019,NA
4dce8034-979c-4b0e-8906-56cd2460d45b,397,Aj Computer Education Raya,0,0,43997,Learning & Education
4e471be9-6acd-4f07-9f0f-a6d3600359ef,3263,The Hot Spot,0,0,43917,Hobbies & Interests
4e5586aa-e15a-4279-acd3-eafbf6c4b13f,172,NA,0,0,01-09-2019,NA
4eb3cb94-0bd6-454c-b4f2-22cc839ddc79,588,"Real Estate Melbourne, Cranbourne, Sydney, Brisbane, Perth, Adelaide",1.86440678,0.1,43971,Others
4ec45b20-e46e-4c87-9ef4-6bfa83569818,91,NA,0,0,01-09-2019,NA
4ecf163f-f83a-47af-a549-f285b0205f21,208,NA,0,0,01-09-2019,NA
4eda8127-e24c-4741-b233-2965fbf38f11,66,NA,0,0,01-09-2019,NA
4f6aca5e-16a3-4b52-9460-f875e3b6af6a,175,NA,0,0,01-09-2019,NA
4f9abc49-7db3-43c7-a39b-4d001b906be4,419,ગુજરાત નો આવાજ (Voice of Gujarat),17.42243437,5.083333333,43977,Politics
4fd82cd4-95cf-42e3-a1ab-2ad0579fa92a,5353,Top Architects & Interior Designers of Bangalore,13.03172314,0.307414105,43990,Neighborhood/Local Groups
505e14ab-52fd-465e-a441-5a3ca5d49690,156,NA,0,0,01-09-2019,NA
51151a50-20e9-4635-8e7d-959483bf5a0b,2637,Quran aur Hum,0,0,43848,Faith & Spirituality
5211de85-eef3-4fbe-b3e3-0521171648f2,126,NA,0,0,01-09-2019,NA
34f2e967-3303-443f-a042-d842bb4e232c,57834,CLASS APART PUNE,0,0,43915,Entertainment
356dc7e5-0ba4-4686-baf0-a10693fa8e30,1128,Bella Reed Boutique,0,0,43924,"Lifestyle, Beauty & Makeup"
35a11f31-8992-411b-93d7-b188f20129b8,61,NA,0,0,01-09-2019,NA
35e92da1-2d5a-4c02-b9d5-f133c00c0801,2461,VISHARI,0,0,43971,Entertainment
35f2cdfb-2825-4d29-b29d-c026f7296621,13691,Cute Love Stories 💞 2020,0,0,43918,Entertainment
360a066a-a5b9-4c99-ac4b-4f8abb14a311,623,Bong Wanderers 💖🌍,0,0,43943,Travel
3706be51-ce59-4b4b-8181-7662e2f219e2,1569,माणुसकीच्या शोधात,0,0,43902,Neighborhood/Local Groups
373c263e-27c9-4af2-8772-7d7d38824ffd,422,"PEHAL a community to, Learn | Share | Grow",0,0,43964,Other
374acacb-e3ef-4b25-9c91-bf0c3940daf2,91,NA,0,0,01-09-2019,NA
37e8b786-ed1a-4af5-8b36-65ebc58f0e95,67,NA,0,0,01-09-2019,NA
380d860b-8a82-4242-9353-a7e56dd83283,25048,Udemy Free Courses 2020 ☑️,0,0,43933,Learning & Education
3817559a-83ea-419d-951a-f0920ad5cfa2,119,NA,0,0,01-09-2019,NA
383e6a33-9aca-4c77-9dbd-d1b7eaab0965,2225,Fight against Corona,66.38125282,6.553846154,43909,Medical & Mental Health
38549d3b-84d9-4ee4-8836-242f997c21d4,89,NA,0,0,01-09-2019,NA
38b34247-4ce8-4500-b37d-84164ebd6dae,131,NA,0,0,01-09-2019,NA
38f441cc-0a97-4ea3-963f-419382490985,1001,MH-42 BUSINESS GROUP,15.98401598,1.62295082,43982,NA
3904f118-a8c8-46ef-9b5a-ec8f4a556726,3968,Noi Gruppo Tecnocasa,0,0,43858,Jobs & Careers
39c8ce2d-ab77-41dc-b46b-e4563278d47a,292,One Patidar of Padra,0,0,43954,Other
39dfa347-8ace-45d6-b9f0-7fbe2a6ce6f2,133491,Mortal ✓,453.057423,394.5233645,44036,Sports & Gaming
3a43d3d9-34eb-40cc-b231-5f254b03e283,75,NA,0,0,01-09-2019,NA
3a70c9a0-34db-4140-b333-6c54c6e3a47a,249,NA,0,0,01-09-2019,NA
3a741734-e1dc-4a7b-91b3-9f2721371f59,444,FGF: Getting Down To Business,0,0,43844,Hobby Groups
3acfccb7-2a15-42e7-b200-2f9c67463ecb,23806,जय हिंदुत्व जय भारत 🚩🇮🇳,0,0,43926,Politics
3bf8e57c-6b00-4ac8-ab3e-c3f8cd0f7f32,1350,Small Steps👣,560.2367688,29.13108614,43920,Parenting
3c0bdf8f-f71b-4551-98f3-dce83dc05dc5,680,MommyWize - MomVentures,115.0987224,4.56741573,44030,Buy & Sell
3c7ddad1-5cd4-4929-bae3-bab9995d1727,7567,Breastfeeding & Pumping support : INDIA,102.8959276,17.81560284,43886,Parenting
3c9e8e45-1d4f-4dfe-9d3e-a1e0a8d61bfe,149,NA,0,0,01-09-2019,NA
3d2d26a2-c17a-45d5-8dfb-756c8f83586b,37872,School Education (K-12),129.6498934,2.865665926,44026,Learning & Education
3d39af74-e20b-45a3-8167-8a0d6c15adcf,56,NA,0,0,01-09-2019,NA
3d70914d-3fde-474a-98dd-c5a077d013b4,1914,RB Group 🤝,0,0,43888,Entertainment
3d9b529c-c5d0-4bb2-af77-3bdbe4f467d0,12008,Upcycle Kids Stuff,81.15068047,20.27777778,44032,Parenting
3ded9ab9-df0f-4384-8995-22221c9016cd,156,NA,0,0,01-09-2019,NA
5213240c-aff3-48e9-af2b-e79f5e4c5a65,184,NA,0,0,01-09-2019,NA
52d98fa5-11d3-4e1d-bf45-22de9f80bb2a,173,NA,0,0,01-09-2019,NA
